App,Package,Start Time,Duration,Filename
"System",,"Jun 24, 2018 @ 12:21:47 AM","52 sec","Trepn_2018.06.24_002147.db"

Time  [ms],"Battery Status",Time  [ms],"Battery Power* [uW]",Time  [ms],"CPU1 Frequency [kHz]",Time  [ms],"CPU2 Frequency [kHz]",Time  [ms],"CPU1 Load [%]",Time  [ms],"CPU2 Load [%]",
2,1,2,180711,0,2193000,1,2193000,1,0,2,14,
16,1,116,42411,104,510000,105,510000,105,0,116,33,
117,1,205,230234,203,1530000,204,1530000,204,0,205,33,
205,1,305,1045547,304,2193000,304,2193000,304,0,305,81,
305,1,405,1397655,404,2295000,404,2295000,404,0,405,100,
405,1,505,838593,504,2295000,504,2295000,504,0,505,60,
505,1,605,0,604,2295000,605,2295000,604,0,605,0,
605,1,709,1006311,708,2295000,709,2295000,708,0,709,72,
709,1,806,1215959,805,2295000,805,2295000,805,0,806,87,
806,1,906,656377,905,1938000,906,1938000,906,0,906,63,
907,1,1010,777484,1009,1632000,1009,1632000,1009,0,1010,100,
1010,1,1110,1397655,1109,2295000,1109,2295000,1109,0,1110,100,
1110,1,1215,861451,1213,1734000,1214,1734000,1214,0,1215,100,
1215,1,1315,949579,1313,1836000,1314,1836000,1314,0,1315,100,
1315,1,1415,1397655,1414,2295000,1414,2295000,1414,0,1415,100,
1415,1,1515,1397655,1514,2295000,1514,2295000,1514,0,1515,100,
1515,1,1615,1397655,1614,2295000,1615,2295000,1614,0,1615,100,
1615,1,1717,1397655,1714,2295000,1716,2295000,1715,0,1717,100,
1718,1,1816,1397655,1815,2295000,1815,2295000,1815,0,1816,100,
1816,1,1919,1397655,1917,2295000,1918,2295000,1918,0,1919,100,
1919,1,2018,1397655,2017,2295000,2018,2295000,2018,0,2018,100,
2018,1,2126,684186,2125,1632000,2125,1632000,2125,0,2126,88,
2126,1,2226,699736,2224,1632000,2225,1632000,2225,0,2226,90,
2226,1,2326,775306,2325,1734000,2325,1734000,2325,0,2326,90,
2326,1,2426,430725,2425,1734000,2425,1734000,2425,0,2426,50,
2426,1,2527,0,2526,1530000,2526,1530000,2526,0,2527,0,
2527,1,2628,139536,2626,1530000,2627,1530000,2627,0,2628,20,
2628,1,2729,251164,2727,1530000,2727,1530000,2727,0,2729,36,
2729,1,2832,23133,2828,510000,2829,510000,2829,0,2832,18,
2832,1,2933,15144,2929,535500,2931,535500,2930,0,2933,11,
2934,1,3031,69768,3029,1530000,3030,1530000,3029,0,3030,10,
3031,1,3137,0,3130,637500,3133,637500,3132,0,3136,0,
3138,1,3231,230234,3230,1530000,3230,1530000,3230,0,3231,33,
3231,1,3335,32360,3331,561000,3333,561000,3332,0,3334,22,
3335,1,3432,139536,3431,1530000,3431,1530000,3431,0,3432,20,
3432,1,3537,23133,3532,510000,3533,510000,3532,0,3536,18,
